osm_id;ags;ort;plz;landkreis;bundesland;Struktur;Lage;avg_preis;KontextLabel
1446640;3154008;Grasleben;38368;Landkreis Helmstedt;Niedersachsen;ländlich;peripher ;2300;ländlichperipher 
1446633;3154015;Mariental;38368;Landkreis Helmstedt;Niedersachsen;ländlich;peripher ;2300;ländlichperipher 
1446641;3154016;Querenhorst;38368;Landkreis Helmstedt;Niedersachsen;ländlich;peripher ;2300;ländlichperipher 
1446639;3154018;Rennau;38368;Landkreis Helmstedt;Niedersachsen;ländlich;peripher ;2300;ländlichperipher 
1446649;3154028;Helmstedt;38372;Landkreis Helmstedt;Niedersachsen;überwiegend städtisch;zentral ;850;überwiegend städtischzentral 
1446659;3154005;Frellstedt;38373;Landkreis Helmstedt;Niedersachsen;ländlich;peripher ;1250;ländlichperipher 
1446665;3154021;Süpplingen;38373;Landkreis Helmstedt;Niedersachsen;ländlich;peripher ;1250;ländlichperipher 
1446646;3154017;Räbke;38375;Landkreis Helmstedt;Niedersachsen;ländlich;peripher ;1850;ländlichperipher 
1446658;3154022;Süpplingenburg;38376;Landkreis Helmstedt;Niedersachsen;ländlich;peripher ;1650;ländlichperipher 
1446637;3154025;Warberg;38378;Landkreis Helmstedt;Niedersachsen;ländlich;peripher ;1250;ländlichperipher 
1446632;3154026;Wolsdorf;38379;Landkreis Helmstedt;Niedersachsen;ländlich;peripher ;1750;ländlichperipher 
1446656;3154012;Jerxheim;38381;Landkreis Helmstedt;Niedersachsen;ländlich;peripher ;1050;ländlichperipher 
1446650;3154002;Beierstedt;38382;Landkreis Helmstedt;Niedersachsen;ländlich;peripher ;500;ländlichperipher 
1446644;3154006;Gevensleben;38384;Landkreis Helmstedt;Niedersachsen;ländlich;peripher ;800;ländlichperipher 
6683583;3154027;Söllingen;38387;Landkreis Helmstedt;Niedersachsen;ländlich;peripher ;1050;ländlichperipher 
6683583;3154027;Söllingen;38388;Landkreis Helmstedt;Niedersachsen;ländlich;peripher ;1100;ländlichperipher 
62418;3103000;Wolfsburg;38440;;Niedersachsen;überwiegend städtisch;zentral ;3100;überwiegend städtischzentral 
62418;3103000;Wolfsburg;38442;;Niedersachsen;überwiegend städtisch;zentral ;3100;überwiegend städtischzentral 
62418;3103000;Wolfsburg;38444;;Niedersachsen;überwiegend städtisch;zentral ;3100;überwiegend städtischzentral 
62418;3103000;Wolfsburg;38446;;Niedersachsen;überwiegend städtisch;zentral ;3100;überwiegend städtischzentral 
62418;3103000;Wolfsburg;38448;;Niedersachsen;überwiegend städtisch;zentral ;3100;überwiegend städtischzentral 
1446655;3154024;Velpke;38458;Landkreis Helmstedt;Niedersachsen;überwiegend städtisch;peripher ;2450;überwiegend städtischperipher 
1446642;3154001;Bahrdorf;38459;Landkreis Helmstedt;Niedersachsen;ländlich;peripher ;1900;ländlichperipher 
1446664;3154004;Danndorf;38461;Landkreis Helmstedt;Niedersachsen;teilweise städtisch;peripher ;2700;teilweise städtischperipher 
1446636;3154007;Grafhorst;38462;Landkreis Helmstedt;Niedersachsen;teilweise städtisch;peripher ;2250;teilweise städtischperipher 
1446662;3154009;Groß Twülpstedt;38464;Landkreis Helmstedt;Niedersachsen;ländlich;peripher ;2400;ländlichperipher 
1329992;3151005;Brome;38465;Landkreis Gifhorn;Niedersachsen;ländlich;peripher ;2350;ländlichperipher 
1329536;3151003;Bergfeld;38467;Landkreis Gifhorn;Niedersachsen;ländlich;peripher ;450;ländlichperipher 
1330378;3151008;Ehra-Lessien;38468;Landkreis Gifhorn;Niedersachsen;ländlich;peripher ;2650;ländlichperipher 
1337351;3151021;Parsau;38470;Landkreis Gifhorn;Niedersachsen;ländlich;peripher ;2200;ländlichperipher 
1337350;3151024;Rühen;38471;Landkreis Gifhorn;Niedersachsen;ländlich;peripher ;2450;ländlichperipher 
1330072;3151031;Tiddische;38473;Landkreis Gifhorn;Niedersachsen;ländlich;peripher ;1600;ländlichperipher 
1329929;3151032;Tülau;38474;Landkreis Gifhorn;Niedersachsen;ländlich;peripher ;2050;ländlichperipher 
1355542;3151002;Barwedel;38476;Landkreis Gifhorn;Niedersachsen;ländlich;zentral ;2600;ländlichzentral 
1355597;3151014;Jembke;38477;Landkreis Gifhorn;Niedersachsen;ländlich;zentral ;2050;ländlichzentral 
1355681;3151030;Tappenbeck;38479;Landkreis Gifhorn;Niedersachsen;überwiegend städtisch;zentral ;2000;überwiegend städtischzentral 
1392806;3151009;Gifhorn;38518;Landkreis Gifhorn;Niedersachsen;überwiegend städtisch;zentral ;2700;überwiegend städtischzentral 
1392805;3151025;Sassenburg;38524;Landkreis Gifhorn;Niedersachsen;ländlich;peripher ;2750;ländlichperipher 
1363524;3151016;Meine;38527;Landkreis Gifhorn;Niedersachsen;überwiegend städtisch;zentral ;2950;überwiegend städtischzentral 
1363679;3151001;Adenbüttel;38528;Landkreis Gifhorn;Niedersachsen;ländlich;zentral ;2250;ländlichzentral 
1363680;3151041;Didderse;38530;Landkreis Gifhorn;Niedersachsen;ländlich;zentral ;2850;ländlichzentral 
1363424;3151023;Rötgesbüttel;38531;Landkreis Gifhorn;Niedersachsen;teilweise städtisch;zentral ;2500;teilweise städtischzentral 
1363572;3151034;Vordorf;38533;Landkreis Gifhorn;Niedersachsen;überwiegend städtisch;zentral ;2800;überwiegend städtischzentral 
1375134;3151017;Meinersen;38536;Landkreis Gifhorn;Niedersachsen;ländlich;zentral ;1950;ländlichzentral 
1375205;3151018;Müden (Aller);38539;Landkreis Gifhorn;Niedersachsen;ländlich;zentral ;1850;ländlichzentral 
1374990;3151015;Leiferde;38542;Landkreis Gifhorn;Niedersachsen;ländlich;zentral ;2450;ländlichzentral 
1374674;3151012;Hillerse;38543;Landkreis Gifhorn;Niedersachsen;ländlich;zentral ;1750;ländlichzentral 
1357630;3151006;Calberlah;38547;Landkreis Gifhorn;Niedersachsen;teilweise städtisch;zentral ;3100;teilweise städtischzentral 
1357837;3151013;Isenbüttel;38550;Landkreis Gifhorn;Niedersachsen;überwiegend städtisch;zentral ;3550;überwiegend städtischzentral 
1363357;3151022;Ribbesbüttel;38551;Landkreis Gifhorn;Niedersachsen;teilweise städtisch;zentral ;2500;teilweise städtischzentral 
1357688;3151037;Wasbüttel;38553;Landkreis Gifhorn;Niedersachsen;überwiegend städtisch;zentral ;2800;überwiegend städtischzentral 
1355712;3151039;Weyhausen;38554;Landkreis Gifhorn;Niedersachsen;überwiegend städtisch;zentral ;2700;überwiegend städtischzentral 
1355845;3151004;Bokensdorf;38556;Landkreis Gifhorn;Niedersachsen;ländlich;zentral ;2650;ländlichzentral 
1355741;3151020;Osloß;38557;Landkreis Gifhorn;Niedersachsen;ländlich;zentral ;3350;ländlichzentral 
1392806;3151009;Gifhorn;38559;Landkreis Gifhorn;Niedersachsen;überwiegend städtisch;zentral ;2700;überwiegend städtischzentral 
1384590;3151035;Wagenhoff;38559;Landkreis Gifhorn;Niedersachsen;ländlich;peripher ;2700;ländlichperipher 
1421453;3153017;Goslar;38640;Landkreis Goslar;Niedersachsen;überwiegend städtisch;peripher ;2300;überwiegend städtischperipher 
1421453;3153017;Goslar;38642;Landkreis Goslar;Niedersachsen;überwiegend städtisch;peripher ;2000;überwiegend städtischperipher 
1421453;3153017;Goslar;38644;Landkreis Goslar;Niedersachsen;überwiegend städtisch;peripher ;2000;überwiegend städtischperipher 
1421453;3153017;Goslar;38649;Landkreis Goslar;Niedersachsen;überwiegend städtisch;peripher ;2000;überwiegend städtischperipher 
1421451;3153002;Bad Harzburg;38667;Landkreis Goslar;Niedersachsen;überwiegend städtisch;peripher ;1800;überwiegend städtischperipher 
1421436;3153018;Clausthal-Zellerfeld;38667;Landkreis Goslar;Niedersachsen;überwiegend städtisch;peripher ;1800;überwiegend städtischperipher 
1421436;3153018;Clausthal-Zellerfeld;38678;Landkreis Goslar;Niedersachsen;überwiegend städtisch;peripher ;1200;überwiegend städtischperipher 
1421446;3153019;Langelsheim;38685;Landkreis Goslar;Niedersachsen;teilweise städtisch;peripher ;2350;teilweise städtischperipher 
1421453;3153017;Goslar;38690;Landkreis Goslar;Niedersachsen;überwiegend städtisch;peripher ;1550;überwiegend städtischperipher 
1421444;3153016;Braunlage;38700;Landkreis Goslar;Niedersachsen;ländlich;peripher ;1500;ländlichperipher 
1421454;3153008;Liebenburg;38704;Landkreis Goslar;Niedersachsen;ländlich;zentral ;1250;ländlichzentral 
1421436;3153018;Clausthal-Zellerfeld;38707;Landkreis Goslar;Niedersachsen;überwiegend städtisch;peripher ;2350;überwiegend städtischperipher 
1421436;3153018;Clausthal-Zellerfeld;38709;Landkreis Goslar;Niedersachsen;überwiegend städtisch;peripher ;1200;überwiegend städtischperipher 
1421450;3153012;Seesen;38723;Landkreis Goslar;Niedersachsen;teilweise städtisch;zentral ;1250;teilweise städtischzentral 
1421446;3153019;Langelsheim;38729;Landkreis Goslar;Niedersachsen;teilweise städtisch;peripher ;1600;teilweise städtischperipher 
1272230;3456001;Bad Bentheim;48455;Landkreis Grafschaft Bentheim;Niedersachsen;teilweise städtisch;zentral ;2300;teilweise städtischzentral 
2012816;3456003;Engden;48465;Landkreis Grafschaft Bentheim;Niedersachsen;ländlich;zentral ;2100;ländlichzentral 
2012817;3456010;Isterberg;48465;Landkreis Grafschaft Bentheim;Niedersachsen;ländlich;zentral ;2100;ländlichzentral 
2012778;3456016;Ohne;48465;Landkreis Grafschaft Bentheim;Niedersachsen;ländlich;zentral ;2100;ländlichzentral 
2012779;3456018;Quendorf;48465;Landkreis Grafschaft Bentheim;Niedersachsen;teilweise städtisch;zentral ;2100;teilweise städtischzentral 
2012780;3456020;Samern;48465;Landkreis Grafschaft Bentheim;Niedersachsen;ländlich;zentral ;2100;ländlichzentral 
2012781;3456027;Schüttorf;48465;Landkreis Grafschaft Bentheim;Niedersachsen;überwiegend städtisch;zentral ;2100;überwiegend städtischzentral 
2006863;3454034;Lünne;48480;Landkreis Emsland;Niedersachsen;ländlich;zentral ;2100;ländlichzentral 
2006848;3454046;Schapen;48480;Landkreis Emsland;Niedersachsen;ländlich;zentral ;2100;ländlichzentral 
1817105;3454049;Spelle;48480;Landkreis Emsland;Niedersachsen;überwiegend städtisch;zentral ;2100;überwiegend städtischzentral 
1075656;3454010;Emsbüren;48488;Landkreis Emsland;Niedersachsen;teilweise städtisch;zentral ;2300;teilweise städtischzentral 
1250150;3454045;Salzbergen;48499;Landkreis Emsland;Niedersachsen;ländlich;zentral ;2250;ländlichzentral 
1853267;3456015;Nordhorn;48527;Landkreis Grafschaft Bentheim;Niedersachsen;teilweise städtisch;zentral ;2300;teilweise städtischzentral 
1853267;3456015;Nordhorn;48529;Landkreis Grafschaft Bentheim;Niedersachsen;teilweise städtisch;zentral ;2300;teilweise städtischzentral 
1853267;3456015;Nordhorn;48531;Landkreis Grafschaft Bentheim;Niedersachsen;teilweise städtisch;zentral ;2300;teilweise städtischzentral 
62631;3404000;Osnabrück;49074;;Niedersachsen;überwiegend städtisch;sehr zentral ;3200;überwiegend städtischsehr zentral 
62631;3404000;Osnabrück;49076;;Niedersachsen;überwiegend städtisch;sehr zentral ;3200;überwiegend städtischsehr zentral 
62631;3404000;Osnabrück;49078;;Niedersachsen;überwiegend städtisch;sehr zentral ;3200;überwiegend städtischsehr zentral 
62631;3404000;Osnabrück;49080;;Niedersachsen;überwiegend städtisch;sehr zentral ;3200;überwiegend städtischsehr zentral 
62631;3404000;Osnabrück;49082;;Niedersachsen;überwiegend städtisch;sehr zentral ;3200;überwiegend städtischsehr zentral 
62631;3404000;Osnabrück;49084;;Niedersachsen;überwiegend städtisch;sehr zentral ;3200;überwiegend städtischsehr zentral 
62631;3404000;Osnabrück;49086;;Niedersachsen;überwiegend städtisch;sehr zentral ;3200;überwiegend städtischsehr zentral 
62631;3404000;Osnabrück;49088;;Niedersachsen;überwiegend städtisch;sehr zentral ;3200;überwiegend städtischsehr zentral 
62631;3404000;Osnabrück;49089;;Niedersachsen;überwiegend städtisch;sehr zentral ;3200;überwiegend städtischsehr zentral 
62631;3404000;Osnabrück;49090;;Niedersachsen;überwiegend städtisch;sehr zentral ;3200;überwiegend städtischsehr zentral 
1819454;3459019;Georgsmarienhütte;49124;Landkreis Osnabrück;Niedersachsen;überwiegend städtisch;sehr zentral ;2350;überwiegend städtischsehr zentral 
1823270;3459033;Wallenhorst;49134;Landkreis Osnabrück;Niedersachsen;überwiegend städtisch;zentral ;2000;überwiegend städtischzentral 
1819445;3459012;Bissendorf;49143;Landkreis Osnabrück;Niedersachsen;teilweise städtisch;sehr zentral ;2500;teilweise städtischsehr zentral 
1819247;3459003;Bad Essen;49152;Landkreis Osnabrück;Niedersachsen;teilweise städtisch;zentral ;2550;teilweise städtischzentral 
1931067;3459013;Bohmte;49163;Landkreis Osnabrück;Niedersachsen;teilweise städtisch;zentral ;1800;teilweise städtischzentral 
1819459;3459020;Hagen am Teutoburger Wald;49170;Landkreis Osnabrück;Niedersachsen;überwiegend städtisch;zentral ;1850;überwiegend städtischzentral 
1086004;3459022;Hilter;49176;Landkreis Osnabrück;Niedersachsen;ländlich;zentral ;2300;ländlichzentral 
1819234;3459029;Ostercappeln;49179;Landkreis Osnabrück;Niedersachsen;ländlich;zentral ;2300;ländlichzentral 
1819469;3459004;Bad Iburg;49186;Landkreis Osnabrück;Niedersachsen;überwiegend städtisch;zentral ;2350;überwiegend städtischzentral 
1819474;3459008;Belm;49191;Landkreis Osnabrück;Niedersachsen;teilweise städtisch;zentral ;2300;teilweise städtischzentral 
1418992;3459005;Bad Laer;49196;Landkreis Osnabrück;Niedersachsen;teilweise städtisch;zentral ;2700;teilweise städtischzentral 
1086002;3459015;Dissen;49201;Landkreis Osnabrück;Niedersachsen;überwiegend städtisch;zentral ;2750;überwiegend städtischzentral 
1823276;3459021;Hasbergen;49205;Landkreis Osnabrück;Niedersachsen;überwiegend städtisch;sehr zentral ;2650;überwiegend städtischsehr zentral 
1086003;3459006;Bad Rothenfelde;49214;Landkreis Osnabrück;Niedersachsen;überwiegend städtisch;zentral ;2600;überwiegend städtischzentral 
1418991;3459034;Glandorf;49219;Landkreis Osnabrück;Niedersachsen;ländlich;zentral ;2350;ländlichzentral 
1085139;3459024;Melle;49324;Landkreis Osnabrück;Niedersachsen;teilweise städtisch;sehr zentral ;2350;teilweise städtischsehr zentral 
1085139;3459024;Melle;49326;Landkreis Osnabrück;Niedersachsen;teilweise städtisch;sehr zentral ;2350;teilweise städtischsehr zentral 
1085139;3459024;Melle;49328;Landkreis Osnabrück;Niedersachsen;teilweise städtisch;sehr zentral ;2350;teilweise städtischsehr zentral 
1379354;3251012;Diepholz;49356;Landkreis Diepholz;Niedersachsen;teilweise städtisch;peripher ;2250;teilweise städtischperipher 
1336408;3460009;Vechta;49377;Landkreis Vechta;Niedersachsen;überwiegend städtisch;zentral ;2500;überwiegend städtischzentral 
1400519;3460006;Lohne;49393;Landkreis Vechta;Niedersachsen;überwiegend städtisch;zentral ;2300;überwiegend städtischzentral 
1398889;3460002;Damme;49401;Landkreis Vechta;Niedersachsen;teilweise städtisch;zentral ;1950;teilweise städtischzentral 
1461203;3251005;Barnstorf;49406;Landkreis Diepholz;Niedersachsen;ländlich;peripher ;2150;ländlichperipher 
1621065;3251014;Drentwede;49406;Landkreis Diepholz;Niedersachsen;ländlich;peripher ;2150;ländlichperipher 
1621066;3251017;Eydelstedt;49406;Landkreis Diepholz;Niedersachsen;ländlich;peripher ;2150;ländlichperipher 
1400520;3460003;Dinklage;49413;Landkreis Vechta;Niedersachsen;teilweise städtisch;zentral ;1950;teilweise städtischzentral 
1403076;3251044;Wagenfeld;49419;Landkreis Diepholz;Niedersachsen;ländlich;peripher ;1800;ländlichperipher 
1398839;3460004;Goldenstedt;49424;Landkreis Vechta;Niedersachsen;ländlich;peripher ;1750;ländlichperipher 
1398825;3460010;Visbek;49429;Landkreis Vechta;Niedersachsen;ländlich;zentral ;1850;ländlichzentral 
1398893;3460007;Neuenkirchen-Vörden;49434;Landkreis Vechta;Niedersachsen;ländlich;zentral ;2050;ländlichzentral 
1398853;3460008;Steinfeld;49439;Landkreis Vechta;Niedersachsen;teilweise städtisch;zentral ;1950;teilweise städtischzentral 
1665293;3251009;Brockum;49448;Landkreis Diepholz;Niedersachsen;ländlich;peripher ;1750;ländlichperipher 
1665294;3251020;Hüde;49448;Landkreis Diepholz;Niedersachsen;ländlich;peripher ;1750;ländlichperipher 
1380342;3251023;Lemförde;49448;Landkreis Diepholz;Niedersachsen;überwiegend städtisch;peripher ;1750;überwiegend städtischperipher 
1675744;3251025;Marl;49448;Landkreis Diepholz;Niedersachsen;ländlich;peripher ;1750;ländlichperipher 
1675745;3251029;Quernheim;49448;Landkreis Diepholz;Niedersachsen;teilweise städtisch;peripher ;1750;teilweise städtischperipher 
1675746;3251036;Stemshorn;49448;Landkreis Diepholz;Niedersachsen;teilweise städtisch;peripher ;1750;teilweise städtischperipher 
1398884;3460005;Holdorf;49451;Landkreis Vechta;Niedersachsen;ländlich;zentral ;2100;ländlichzentral 
1588116;3251006;Barver;49453;Landkreis Diepholz;Niedersachsen;ländlich;peripher ;2250;ländlichperipher 
1588111;3251011;Dickel;49453;Landkreis Diepholz;Niedersachsen;ländlich;peripher ;2250;ländlichperipher 
1588112;3251019;Hemsloh;49453;Landkreis Diepholz;Niedersachsen;ländlich;peripher ;2250;ländlichperipher 
1588114;3251030;Rehden;49453;Landkreis Diepholz;Niedersachsen;ländlich;peripher ;2250;ländlichperipher 
1675315;3251045;Wehrbleck;49453;Landkreis Diepholz;Niedersachsen;ländlich;peripher ;2250;ländlichperipher 
1588115;3251046;Wetschen;49453;Landkreis Diepholz;Niedersachsen;ländlich;peripher ;2250;ländlichperipher 
1398845;3460001;Bakum;49456;Landkreis Vechta;Niedersachsen;ländlich;zentral ;1850;ländlichzentral 
1460920;3251013;Drebber;49457;Landkreis Diepholz;Niedersachsen;ländlich;peripher ;1300;ländlichperipher 
1380343;3251022;Lembruch;49459;Landkreis Diepholz;Niedersachsen;ländlich;peripher ;2300;ländlichperipher 
1818486;3459014;Bramsche;49565;Landkreis Osnabrück;Niedersachsen;teilweise städtisch;zentral ;2300;teilweise städtischzentral 
1817198;3459002;Ankum;49577;Landkreis Osnabrück;Niedersachsen;teilweise städtisch;zentral ;2850;teilweise städtischzentral 
2013412;3459016;Eggermühlen;49577;Landkreis Osnabrück;Niedersachsen;ländlich;zentral ;2850;ländlichzentral 
2013413;3459023;Kettenkamp;49577;Landkreis Osnabrück;Niedersachsen;ländlich;zentral ;2850;ländlichzentral 
1817121;3459017;Fürstenau;49584;Landkreis Osnabrück;Niedersachsen;teilweise städtisch;peripher ;2050;teilweise städtischperipher 
2014404;3459026;Merzen;49586;Landkreis Osnabrück;Niedersachsen;ländlich;peripher ;1950;ländlichperipher 
1817154;3459027;Neuenkirchen;49586;Landkreis Osnabrück;Niedersachsen;ländlich;peripher ;1950;ländlichperipher 
1817474;3459010;Bersenbrück;49593;Landkreis Osnabrück;Niedersachsen;überwiegend städtisch;zentral ;1900;überwiegend städtischzentral 
1821138;3459001;Alfhausen;49594;Landkreis Osnabrück;Niedersachsen;ländlich;zentral ;2150;ländlichzentral 
1817414;3459018;Gehrde;49596;Landkreis Osnabrück;Niedersachsen;ländlich;zentral ;1950;ländlichzentral 
1818489;3459031;Rieste;49597;Landkreis Osnabrück;Niedersachsen;ländlich;zentral ;2350;ländlichzentral 
1817131;3459032;Voltlage;49599;Landkreis Osnabrück;Niedersachsen;ländlich;peripher ;1200;ländlichperipher 
1808589;3459030;Quakenbrück;49610;Landkreis Osnabrück;Niedersachsen;überwiegend städtisch;peripher ;2050;überwiegend städtischperipher 
71267;3453011;Löningen;49624;Landkreis Cloppenburg;Niedersachsen;teilweise städtisch;peripher ;2100;teilweise städtischperipher 
1808615;3459009;Berge;49626;Landkreis Osnabrück;Niedersachsen;ländlich;peripher ;1700;ländlichperipher 
2010986;3459011;Bippen;49626;Landkreis Osnabrück;Niedersachsen;ländlich;peripher ;1700;ländlichperipher 
1101377;3453006;Essen (Oldenburg);49632;Landkreis Cloppenburg;Niedersachsen;ländlich;peripher ;2200;ländlichperipher 
1817279;3459007;Badbergen;49635;Landkreis Osnabrück;Niedersachsen;ländlich;peripher ;1900;ländlichperipher 
1808583;3459025;Menslage;49637;Landkreis Osnabrück;Niedersachsen;ländlich;peripher ;1000;ländlichperipher 
1808623;3459028;Nortrup;49638;Landkreis Osnabrück;Niedersachsen;ländlich;peripher ;2350;ländlichperipher 
1109686;3453004;Cloppenburg;49661;Landkreis Cloppenburg;Niedersachsen;überwiegend städtisch;peripher ;2500;überwiegend städtischperipher 
1109691;3453008;Garrel;49681;Landkreis Cloppenburg;Niedersachsen;teilweise städtisch;peripher ;2150;teilweise städtischperipher 
1109687;3453005;Emstek;49685;Landkreis Cloppenburg;Niedersachsen;teilweise städtisch;zentral ;2050;teilweise städtischzentral 
1101320;3453009;Lastrup;49688;Landkreis Cloppenburg;Niedersachsen;ländlich;peripher ;2000;ländlichperipher 
1109685;3453003;Cappeln (Oldenburg);49692;Landkreis Cloppenburg;Niedersachsen;ländlich;peripher ;2200;ländlichperipher 
1101319;3453012;Molbergen;49696;Landkreis Cloppenburg;Niedersachsen;ländlich;peripher ;2000;ländlichperipher 
1101318;3453010;Lindern (Oldenburg);49699;Landkreis Cloppenburg;Niedersachsen;ländlich;peripher ;1950;ländlichperipher 
1075125;3454035;Meppen;49716;Landkreis Emsland;Niedersachsen;teilweise städtisch;peripher ;2500;teilweise städtischperipher 
1815258;3454018;Haren (Ems);49733;Landkreis Emsland;Niedersachsen;teilweise städtisch;peripher ;2000;teilweise städtischperipher 
1716876;3454019;Haselünne;49740;Landkreis Emsland;Niedersachsen;teilweise städtisch;peripher ;2750;teilweise städtischperipher 
1815328;3454014;Geeste;49744;Landkreis Emsland;Niedersachsen;ländlich;peripher ;2000;ländlichperipher 
2007857;3454023;Hüven;49751;Landkreis Emsland;Niedersachsen;ländlich;peripher ;1850;ländlichperipher 
1744936;3454047;Sögel;49751;Landkreis Emsland;Niedersachsen;teilweise städtisch;peripher ;1850;teilweise städtischperipher 
2007859;3454048;Spahnharrenstätte;49751;Landkreis Emsland;Niedersachsen;ländlich;peripher ;1850;ländlichperipher 
2007860;3454058;Werpeloh;49751;Landkreis Emsland;Niedersachsen;ländlich;peripher ;1850;ländlichperipher 
2007807;3454027;Lahn;49757;Landkreis Emsland;Niedersachsen;ländlich;peripher ;2200;ländlichperipher 
2007768;3454055;Vrees;49757;Landkreis Emsland;Niedersachsen;ländlich;peripher ;2200;ländlichperipher 
1749929;3454057;Werlte;49757;Landkreis Emsland;Niedersachsen;teilweise städtisch;peripher ;2200;teilweise städtischperipher 
2010625;3454013;Fresenburg;49762;Landkreis Emsland;Niedersachsen;ländlich;peripher ;2350;ländlichperipher 
2010626;3454029;Lathen;49762;Landkreis Emsland;Niedersachsen;ländlich;peripher ;2350;ländlichperipher 
2010632;3454043;Renkenberge;49762;Landkreis Emsland;Niedersachsen;ländlich;peripher ;2350;ländlichperipher 
2010636;3454052;Sustrum;49762;Landkreis Emsland;Niedersachsen;ländlich;peripher ;2350;ländlichperipher 
1815278;3454054;Twist;49767;Landkreis Emsland;Niedersachsen;ländlich;peripher ;2250;ländlichperipher 
2006904;3454009;Dohren;49770;Landkreis Emsland;Niedersachsen;ländlich;peripher ;3000;ländlichperipher 
1748587;3454021;Herzlake;49770;Landkreis Emsland;Niedersachsen;ländlich;peripher ;3000;ländlichperipher 
1748594;3454026;Lähden;49774;Landkreis Emsland;Niedersachsen;ländlich;peripher ;2050;ländlichperipher 
2007856;3454016;Groß Berßen;49777;Landkreis Emsland;Niedersachsen;ländlich;peripher ;1700;ländlichperipher 
2007858;3454024;Klein Berßen;49777;Landkreis Emsland;Niedersachsen;ländlich;peripher ;1700;ländlichperipher 
1748602;3454050;Stavern;49777;Landkreis Emsland;Niedersachsen;ländlich;peripher ;1700;ländlichperipher 
1748612;3454039;Niederlangen;49779;Landkreis Emsland;Niedersachsen;ländlich;peripher ;2650;ländlichperipher 
2010630;3454040;Oberlangen;49779;Landkreis Emsland;Niedersachsen;ländlich;peripher ;2650;ländlichperipher 
1075335;3454032;Lingen (Ems);49808;Landkreis Emsland;Niedersachsen;teilweise städtisch;zentral ;2650;teilweise städtischzentral 
1075335;3454032;Lingen (Ems);49809;Landkreis Emsland;Niedersachsen;teilweise städtisch;zentral ;2650;teilweise städtischzentral 
1075335;3454032;Lingen (Ems);49811;Landkreis Emsland;Niedersachsen;teilweise städtisch;zentral ;2650;teilweise städtischzentral 
1821148;3456002;Emlichheim;49824;Landkreis Grafschaft Bentheim;Niedersachsen;teilweise städtisch;peripher ;2100;teilweise städtischperipher 
2014214;3456012;Laar;49824;Landkreis Grafschaft Bentheim;Niedersachsen;ländlich;peripher ;2100;ländlichperipher 
2014215;3456019;Ringe;49824;Landkreis Grafschaft Bentheim;Niedersachsen;ländlich;peripher ;2100;ländlichperipher 
2014145;3456004;Esche;49828;Landkreis Grafschaft Bentheim;Niedersachsen;ländlich;peripher ;1950;ländlichperipher 
2014146;3456005;Georgsdorf;49828;Landkreis Grafschaft Bentheim;Niedersachsen;ländlich;peripher ;1950;ländlichperipher 
2014148;3456013;Lage;49828;Landkreis Grafschaft Bentheim;Niedersachsen;ländlich;peripher ;1950;ländlichperipher 
1818448;3456014;Neuenhaus;49828;Landkreis Grafschaft Bentheim;Niedersachsen;überwiegend städtisch;peripher ;1950;überwiegend städtischperipher 
2014149;3456017;Osterwald;49828;Landkreis Grafschaft Bentheim;Niedersachsen;ländlich;peripher ;1950;ländlichperipher 
2006684;3454001;Andervenne;49832;Landkreis Emsland;Niedersachsen;ländlich;peripher ;2000;ländlichperipher 
2006778;3454003;Beesten;49832;Landkreis Emsland;Niedersachsen;ländlich;peripher ;2000;ländlichperipher 
2006789;3454012;Freren;49832;Landkreis Emsland;Niedersachsen;ländlich;peripher ;2000;ländlichperipher 
2006836;3454036;Messingen;49832;Landkreis Emsland;Niedersachsen;ländlich;peripher ;2000;ländlichperipher 
2006849;3454053;Thuine;49832;Landkreis Emsland;Niedersachsen;ländlich;peripher ;2000;ländlichperipher 
1853269;3456025;Wietmarschen;49835;Landkreis Grafschaft Bentheim;Niedersachsen;ländlich;zentral ;2300;ländlichzentral 
2006833;3454015;Gersten;49838;Landkreis Emsland;Niedersachsen;ländlich;peripher ;2150;ländlichperipher 
2006834;3454017;Handrup;49838;Landkreis Emsland;Niedersachsen;ländlich;peripher ;2150;ländlichperipher 
2006835;3454028;Langen;49838;Landkreis Emsland;Niedersachsen;ländlich;peripher ;2150;ländlichperipher 
1815349;3454031;Lengerich;49838;Landkreis Emsland;Niedersachsen;ländlich;peripher ;2150;ländlichperipher 
2006837;3454059;Wettrup;49838;Landkreis Emsland;Niedersachsen;ländlich;peripher ;2150;ländlichperipher 
2012573;3456006;Getelo;49843;Landkreis Grafschaft Bentheim;Niedersachsen;ländlich;peripher ;2300;ländlichperipher 
2012574;3456007;Gölenkamp;49843;Landkreis Grafschaft Bentheim;Niedersachsen;ländlich;peripher ;2300;ländlichperipher 
2012531;3456008;Halle;49843;Landkreis Grafschaft Bentheim;Niedersachsen;ländlich;peripher ;2300;ländlichperipher 
2012532;3456023;Uelsen;49843;Landkreis Grafschaft Bentheim;Niedersachsen;ländlich;peripher ;2300;ländlichperipher 
1809876;3454002;Bawinkel;49844;Landkreis Emsland;Niedersachsen;ländlich;peripher ;1650;ländlichperipher 
1817756;3456009;Hoogstede;49846;Landkreis Grafschaft Bentheim;Niedersachsen;ländlich;peripher ;1900;ländlichperipher 
1817806;3456011;Itterbeck;49847;Landkreis Grafschaft Bentheim;Niedersachsen;ländlich;peripher ;1900;ländlichperipher 
